Target_Dev_Family,Target_Dev,BRAM_18K,DSP48E,FF,LUT,BRAM_18K_avail,DSP48E_avail,FF_avail,LUT_avail,BRAM_18K_RATIO,DSP48E_RATIO,FF_RATIO,LUT_RATIO,Target_CP,Estimated_CP,Clock_Uncertainty,DSP_BRAM_18K,DSP_DSP48E,DSP_FF,DSP_LUT,EXP_BRAM_18K,EXP_DSP48E,EXP_FF,EXP_LUT,FIFO_BRAM_18K,FIFO_DSP48E,FIFO_FF,FIFO_LUT,MEM_BRAM_18K,MEM_DSP48E,MEM_FF,MEM_LUT,MUX_BRAM_18K,MUX_DSP48E,MUX_FF,MUX_LUT,REG_BRAM_18K,REG_DSP48E,REG_FF,REG_LUT,MEM_WORDS_TOTAL,MEM_BITS_TOTAL,MEM_BANKS_TOTAL,MEM_TOTAL_TOTAL,MUX_INSIZE_TOTAL,MUX_BITWIDTH_TOTAL,MUX_TOTALBITS_TOTAL,mul_op_lut,mul_op_ff,mul_op_dsp,add_op_lut,add_op_ff,add_op_dsp,sub_op_lut,sub_op_ff,sub_op_dsp,or_op_lut,or_op_ff,or_op_dsp,and_op_lut,and_op_ff,and_op_dsp,xor_op_lut,xor_op_ff,xor_op_dsp,shl_op_lut,shl_op_ff,shl_op_dsp,lshr_op_lut,lshr_op_ff,lshr_op_dsp,ashr_op_lut,ashr_op_ff,ashr_op_dsp,ctlz_op_lut,ctlz_op_ff,ctlz_op_dsp,cttz_op_lut,cttz_op_ff,cttz_op_dsp,icmp_op_lut,icmp_op_ff,icmp_op_dsp,select_op_lut,select_op_ff,select_op_dsp,mul_sum,add_sum,sub_sum,or_sum,and_sum,xor_sum,shl_sum,lshr_sum,ashr_sum,ctlz_sum,cttz_sum,icmp_sum,select_sum,dexp_lut,dexp_ff,dexp_dsp,dexp_bram,ext_lut,ext_ff,ext_dsp,ext_bram,fsub_lut,fsub_ff,fsub_dsp,fsub_bram,srem_lut,srem_ff,srem_dsp,srem_bram,frem_lut,frem_ff,frem_dsp,frem_bram,dmul_lut,dmul_ff,dmul_dsp,dmul_bram,urem_lut,urem_ff,urem_dsp,urem_bram,fmul_lut,fmul_ff,fmul_dsp,fmul_bram,frecip_lut,frecip_ff,frecip_dsp,frecip_bram,dsqrt_lut,dsqrt_ff,dsqrt_dsp,dsqrt_bram,drem_lut,drem_ff,drem_dsp,drem_bram,others_lut,others_ff,others_dsp,others_bram,icmp_lut,icmp_ff,icmp_dsp,icmp_bram,fsqrt_lut,fsqrt_ff,fsqrt_dsp,fsqrt_bram,dsub_lut,dsub_ff,dsub_dsp,dsub_bram,ddiv_lut,ddiv_ff,ddiv_dsp,ddiv_bram,sub_lut,sub_ff,sub_dsp,sub_bram,lshr_lut,lshr_ff,lshr_dsp,lshr_bram,sdiv_lut,sdiv_ff,sdiv_dsp,sdiv_bram,dadd_lut,dadd_ff,dadd_dsp,dadd_bram,vectors_lut,vectors_ff,vectors_dsp,vectors_bram,frsqrt_lut,frsqrt_ff,frsqrt_dsp,frsqrt_bram,mux_lut,mux_ff,mux_dsp,mux_bram,fcmp_lut,fcmp_ff,fcmp_dsp,fcmp_bram,drecip_lut,drecip_ff,drecip_dsp,drecip_bram,add_lut,add_ff,add_dsp,add_bram,fdiv_lut,fdiv_ff,fdiv_dsp,fdiv_bram,dcmp_lut,dcmp_ff,dcmp_dsp,dcmp_bram,drsqrt_lut,drsqrt_ff,drsqrt_dsp,drsqrt_bram,fadd_lut,fadd_ff,fadd_dsp,fadd_bram,mul_lut,mul_ff,mul_dsp,mul_bram,udiv_lut,udiv_ff,udiv_dsp,udiv_bram,shl_lut,shl_ff,shl_dsp,shl_bram,ashr_lut,ashr_ff,ashr_dsp,ashr_bram,CP_lsynth,LUT_lsynth,FF_lsynth,DSP_lsynth,BRAM_lsynth,SRL_lsynth,CP_impl,SLICE_impl,LUT_impl,FF_impl,DSP_impl,BRAM_impl,SRL_impl
3,4,0,2,690,1076,650,600,202800,101400,0,0.003333333333333,0.003402366863905,0.010611439842209,2,1.51,0.25,0,2,0,0,0,0,0,751,0,0,0,0,0,0,22,4,0,0,0,308,0,0,600,0,27,14,3,126,69,206,467,0,0,0,256,0,0,150,0,0,8,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,138,0,0,0,132,87,1,0,10,0,0,0,0,0,200,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.861,546,538,2,0,0,-1,203,516,543,2,0,0
0,0,0,2,1920,1092,1590,1260,728400,364200,0,0.001587301587302,0.002635914332784,0.002998352553542,2,1.69,0.25,0,2,0,0,0,0,0,439,0,0,0,0,0,0,22,4,0,0,0,340,0,0,606,0,27,14,3,126,74,206,472,0,0,0,114,0,0,72,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,138,0,0,0,32,23,1,0,10,0,0,0,0,0,200,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.433,563,722,2,0,0,-1,219,504,726,2,0,0
1,1,0,0,1652,1252,280,220,106400,53200,0,0,0.015526315789474,0.023533834586466,1,3.61,0.12,0,0,0,0,0,0,0,677,0,0,0,0,0,0,22,4,0,0,0,332,0,0,627,0,27,14,3,126,72,206,470,82,0,0,178,0,0,72,0,0,8,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,138,0,0,16,68,23,1,0,10,0,0,0,0,0,200,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.465,677,793,0,0,0,-1,256,615,795,0,0,0
2,3,6,0,12837,10843,270,240,126800,63400,0.022222222222222,0,0.101238170347003,0.17102523659306,2,3.01,0.25,0,0,0,0,0,0,0,5262,0,0,0,0,6,0,72,8,0,0,0,2408,0,0,3933,0,634,104,7,6608,544,2083,4882,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,0,0,2512,0,0,0,0,0,221,0,1896,0,0,0,0,0,1144,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.096,2231,3584,0,6,0,-1,963,2244,3675,0,6,0
1,1,6,0,3761,9555,280,220,106400,53200,0.021428571428572,0,0.035347744360902,0.179605263157895,10,7.15,1.25,0,0,0,0,0,0,594,7696,0,0,0,0,6,0,40,8,0,0,0,1732,0,0,2539,0,634,104,7,6608,384,1987,4600,0,0,0,481,0,0,13,0,0,337,0,0,0,0,0,2642,0,0,0,0,0,0,0,0,510,594,0,0,0,0,0,0,0,1201,0,0,2512,0,0,0,133,4,221,0,1960,0,0,192,0,0,1144,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28,1443,1667,0,6,0,-1,501,1443,1667,0,6,0
3,4,6,0,7294,11203,650,600,202800,101400,0.009230769230769,0,0.035966469428008,0.110483234714004,1,1.84,0.12,0,0,0,0,0,0,0,7108,0,0,0,0,6,0,72,8,0,0,0,2250,0,0,4224,0,634,104,7,6608,515,2083,4853,0,0,0,481,0,0,13,0,0,337,0,0,0,0,0,2564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,0,0,2512,0,0,0,133,4,221,0,1896,0,0,0,0,0,1144,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.676,2492,4051,0,6,0,-1,1110,2494,4127,0,6,0
2,3,6,0,6441,9229,270,240,126800,63400,0.022222222222222,0,0.050796529968454,0.145567823343849,3,3.01,0.38,0,0,0,0,0,0,0,5756,0,0,0,0,6,0,40,8,0,0,0,2230,0,0,3893,0,634,104,7,6608,500,2083,4840,0,0,0,481,0,0,13,0,0,226,0,0,0,0,0,1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,0,0,2512,0,0,0,133,4,221,0,1896,0,0,0,0,0,1144,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.591,2092,3319,0,6,0,-1,943,2104,3426,0,6,0
1,1,6,0,5924,10979,280,220,106400,53200,0.021428571428572,0,0.055676691729323,0.206372180451128,3,2.85,0.38,0,0,0,0,0,0,0,7108,0,0,0,0,6,0,40,8,0,0,0,2082,0,0,3124,0,634,104,7,6608,463,2083,4803,0,0,0,481,0,0,13,0,0,337,0,0,0,0,0,2564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,0,0,2512,0,0,0,133,4,221,0,1896,0,0,0,0,0,1144,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.814,1766,2641,0,6,0,-1,746,1780,2694,0,6,0
2,3,6,0,4062,8358,270,240,126800,63400,0.022222222222222,0,0.032034700315458,0.131829652996845,5,4.12,0.62,0,0,0,0,0,0,594,6362,0,0,0,0,6,0,40,8,0,0,0,1869,0,0,2840,0,634,104,7,6608,414,2083,4754,0,0,0,481,0,0,13,0,0,226,0,0,0,0,0,1896,0,0,0,0,0,0,0,0,606,594,0,0,0,0,0,0,0,628,0,0,2512,0,0,0,133,4,221,0,1896,0,0,192,0,0,1144,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.715,1579,1952,0,6,0,-1,566,1573,1952,0,6,0
1,1,6,0,7294,11245,280,220,106400,53200,0.021428571428572,0,0.068552631578947,0.211372180451128,1,2.85,0.12,0,0,0,0,0,0,0,7108,0,0,0,0,6,0,72,8,0,0,0,2292,0,0,4224,0,634,104,7,6608,515,2083,4853,0,0,0,481,0,0,13,0,0,337,0,0,0,0,0,2564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,0,0,2512,0,0,0,133,4,221,0,1896,0,0,0,0,0,1144,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.779,2488,4051,0,6,0,-1,1156,2490,4185,0,6,0
1,1,6,0,4017,9635,280,220,106400,53200,0.021428571428572,0,0.037753759398496,0.181109022556391,5,4.29,0.62,0,0,0,0,0,0,594,7696,0,0,0,0,6,0,40,8,0,0,0,1812,0,0,2795,0,634,104,7,6608,402,1987,4618,0,0,0,481,0,0,13,0,0,337,0,0,0,0,0,2642,0,0,0,0,0,0,0,0,510,594,0,0,0,0,0,0,0,1201,0,0,2512,0,0,0,133,4,221,0,1960,0,0,192,0,0,1144,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.795,1540,1915,0,6,0,-1,545,1538,1915,0,6,0
1,1,6,0,6736,11161,280,220,106400,53200,0.021428571428572,0,0.063308270676692,0.209793233082707,2,2.85,0.25,0,0,0,0,0,0,0,7108,0,0,0,0,6,0,72,8,0,0,0,2264,0,0,3904,0,634,104,7,6608,508,2083,4846,0,0,0,481,0,0,13,0,0,337,0,0,0,0,0,2564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,0,0,2512,0,0,0,133,4,221,0,1896,0,0,0,0,0,1144,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.899,2212,3404,0,6,0,-1,941,2220,3540,0,6,0
0,0,6,0,12360,10798,1590,1260,728400,364200,0.00377358490566,0,0.016968698517298,0.029648544755629,1,2,0.12,0,0,0,0,0,0,0,5332,0,0,0,0,6,0,72,8,0,0,0,2400,0,0,4241,0,634,104,7,6608,542,2083,4880,0,0,0,70,0,0,0,0,0,226,0,0,0,0,0,1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,0,0,2512,0,0,0,14,0,221,0,1896,0,0,0,0,0,1144,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.601,2495,4187,0,6,5,-1,1212,2494,4228,0,6,5
3,4,6,0,3761,9514,650,600,202800,101400,0.009230769230769,0,0.018545364891519,0.093826429980276,10,5.19,1.25,0,0,0,0,0,0,594,7696,0,0,0,0,6,0,40,8,0,0,0,1691,0,0,2539,0,634,104,7,6608,384,1987,4600,0,0,0,481,0,0,13,0,0,337,0,0,0,0,0,2642,0,0,0,0,0,0,0,0,510,594,0,0,0,0,0,0,0,1201,0,0,2512,0,0,0,133,4,221,0,1960,0,0,192,0,0,1144,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.164,1443,1667,0,6,0,-1,514,1443,1667,0,6,0
3,4,6,0,4003,9568,650,600,202800,101400,0.009230769230769,0,0.01973865877712,0.094358974358974,3,2.47,0.38,0,0,0,0,0,0,594,7618,0,0,0,0,6,0,40,8,0,0,0,1823,0,0,2781,0,634,104,7,6608,412,2083,4752,0,0,0,481,0,0,13,0,0,337,0,0,0,0,0,2564,0,0,0,0,0,0,0,0,510,594,0,0,0,0,0,0,0,1201,0,0,2512,0,0,0,133,4,221,0,1896,0,0,192,0,0,1144,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.582,1622,1893,0,6,0,-1,574,1609,1893,0,6,0
0,0,6,0,6027,9205,1590,1260,728400,364200,0.00377358490566,0,0.008274299835255,0.025274574409665,2,2,0.25,0,0,0,0,0,0,0,5756,0,0,0,0,6,0,72,8,0,0,0,2200,0,0,3891,0,634,104,7,6608,492,2083,4830,0,0,0,481,0,0,13,0,0,226,0,0,0,0,0,1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,0,0,2512,0,0,0,133,4,221,0,1896,0,0,0,0,0,1144,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.678,2214,3219,0,6,0,-1,782,2213,3280,0,6,0
3,4,6,0,5248,10317,650,600,202800,101400,0.009230769230769,0,0.025877712031558,0.101745562130178,2,1.74,0.25,0,0,0,0,0,0,0,7108,0,0,0,0,6,0,72,8,0,0,0,1960,0,0,3112,0,634,104,7,6608,443,2019,4659,0,0,0,481,0,0,13,0,0,337,0,0,0,0,0,2564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,0,0,2512,0,0,0,133,4,221,0,1896,0,0,0,0,0,1144,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,1789,2450,0,6,0,-1,660,1791,2476,0,6,0
0,0,6,0,4248,8383,1590,1260,728400,364200,0.00377358490566,0,0.005831960461285,0.023017572762219,3,2.59,0.38,0,0,0,0,0,0,594,6266,0,0,0,0,6,0,40,8,0,0,0,1990,0,0,3026,0,634,104,7,6608,440,2083,4780,0,0,0,481,0,0,13,0,0,226,0,0,0,0,0,1896,0,0,0,0,0,0,0,0,510,594,0,0,0,0,0,0,0,628,0,0,2512,0,0,0,133,4,221,0,1896,0,0,192,0,0,1144,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.576,1679,2138,0,6,0,-1,604,1666,2138,0,6,0
2,3,6,0,13390,10919,270,240,126800,63400,0.022222222222222,0,0.105599369085173,0.172223974763407,1,3.01,0.12,0,0,0,0,0,0,0,5262,0,0,0,0,6,0,72,8,0,0,0,2428,0,0,4248,0,634,104,7,6608,549,2083,4887,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,0,0,2512,0,0,0,0,0,221,0,1896,0,0,0,0,0,1144,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.818,2556,4226,0,6,0,-1,1145,2577,4356,0,6,0
2,3,6,0,3761,8285,270,240,126800,63400,0.022222222222222,0,0.029660883280757,0.130678233438486,10,8.09,1.25,0,0,0,0,0,0,594,6426,0,0,0,0,6,0,40,8,0,0,0,1732,0,0,2539,0,634,104,7,6608,384,1987,4600,0,0,0,481,0,0,13,0,0,226,0,0,0,0,0,1960,0,0,0,0,0,0,0,0,606,594,0,0,0,0,0,0,0,628,0,0,2512,0,0,0,133,4,221,0,1960,0,0,192,0,0,1144,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.124,1443,1667,0,6,0,-1,518,1443,1667,0,6,0
0,0,6,0,3761,8189,1590,1260,728400,364200,0.00377358490566,0,0.005163371773751,0.022484898407469,10,5.65,1.25,0,0,0,0,0,0,594,6330,0,0,0,0,6,0,40,8,0,0,0,1732,0,0,2539,0,634,104,7,6608,384,1987,4600,0,0,0,481,0,0,13,0,0,226,0,0,0,0,0,1960,0,0,0,0,0,0,0,0,510,594,0,0,0,0,0,0,0,628,0,0,2512,0,0,0,133,4,221,0,1960,0,0,192,0,0,1144,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,1443,1667,0,6,0,-1,528,1443,1667,0,6,0
0,0,6,0,3819,8225,1590,1260,728400,364200,0.00377358490566,0,0.005242998352554,0.022583745194948,5,4.23,0.62,0,0,0,0,0,0,594,6330,0,0,0,0,6,0,40,8,0,0,0,1768,0,0,2597,0,634,104,7,6608,392,2051,4730,0,0,0,481,0,0,13,0,0,226,0,0,0,0,0,1960,0,0,0,0,0,0,0,0,510,594,0,0,0,0,0,0,0,628,0,0,2512,0,0,0,133,4,221,0,1960,0,0,192,0,0,1144,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.956,1504,1723,0,6,0,-1,536,1504,1723,0,6,0
